Hour,Load (kW)
6592,27028.75053613475
6593,26966.502768628485
6594,26858.306808906775
6595,26846.598714492477
6596,26845.243992234788
6597,26825.76611290473
6598,26793.986562972997
6599,26771.990881429017
6600,26773.312451134265
6601,26787.645731915487
6602,26803.572990899727
6603,26816.49041027725
6604,26844.23110956575
6605,26894.736586319763
6606,27000.83253606201
6607,27163.207686735746
6608,27205.80012945
6609,27328.361310945245
6610,27434.58016068749
6611,27517.628374044478
6612,27621.0525574755
6613,27664.481187635
6614,27681.128904129007
6615,27662.037572667232
6616,27618.889251756234
6617,27491.914451447512
6618,27294.645656775996
6619,27226.124621614756
6620,27193.067117762508
6621,27152.36465931451
6622,27060.07394551449
6623,27022.71746412076
6624,27011.35303440176
6625,27006.922891375507
6626,26967.349475084742
6627,26914.170033200244
6628,26909.92787041752
6629,26919.0790032365
6630,26995.130077844486
6631,27134.96023988826
6632,27154.381629303993
6633,27237.336619661248
6634,27308.987956789246
6635,27336.507376978258
6636,27360.32340550649
6637,27334.495631059515
6638,27339.187973675238
6639,27323.682753526726
6640,27272.391880208754
6641,27206.167092546984
6642,27112.558136303745
6643,27051.628497926733
6644,27039.390288290015
6645,27017.34895587449
6646,26951.81357551126
6647,26926.25157913301
6648,26924.965295726008
6649,26930.543444559236
6650,26931.824159912503
6651,26938.205276860735
6652,26957.980764729007
6653,27002.247185272754
6654,27094.28477606323
6655,27243.103943119477
6656,27262.625264791
6657,27349.98552324925
6658,27422.69898018272
6659,27479.388481428756
6660,27519.684938981994
6661,27520.868028379246
6662,27512.569738481223
6663,27469.865092377757
6664,27386.965385381744
6665,27317.13177949126
6666,27210.53551589677
6667,27197.161938182995
6668,27171.010219919248
6669,27146.2880331825
6670,27111.282198515495
6671,27089.277685523233
6672,27096.432320137275
6673,27111.681836861993
6674,27034.83509165327
6675,27035.654533132754
6676,27041.96586119377
6677,27049.13168757599
6678,27080.038468465762
6679,27100.13083859373
6680,27053.774944033765
6681,27072.237472860004
6682,27104.01443822225
6683,27145.290131389735
6684,27186.048912082013
6685,27203.42979293
6686,27211.156886044013
6687,27206.130451887235
6688,27202.605983831007
6689,27192.92362578849
6690,27154.350664151745
6691,27210.608653704243
6692,27217.416792645017
6693,27188.911322114745
6694,27142.030814782247
6695,27107.730910199505
6696,27081.36205182525
6697,27056.326343522764
6698,27043.60827154473
6699,27043.39263610774
6700,27073.072569844495
6701,27074.452688523736
6702,27075.543441039263
6703,27129.438916415504
6704,27071.107131886485
6705,27098.43840037727
6706,27113.64238165251
6707,27141.46143658325
6708,27170.251851199242
6709,27189.700787969487
6710,27201.26773687426
6711,27207.016166094
6712,27209.05711620774
6713,27203.60303292598
6714,27168.82076506
6715,27217.632892524733
6716,27223.514932213988
6717,27208.48488328401
6718,27170.286454359768
6719,27151.031453472522
6720,27139.386688664235
6721,27150.9772078165
6722,27255.537928033522
6723,27280.64058546624
6724,27321.032897316225
6725,27394.617704655277
6726,27508.55378999301
6727,27659.132290048266
6728,27698.720690811242
6729,27788.177505624015
6730,27877.51768071951
6731,27923.287120886245
6732,28008.93715145899
6733,28009.010338827753
6734,28031.092087870005
6735,28041.59899594575
6736,27926.24093239924
6737,27795.38353044377
6738,27650.995953540256
6739,27629.72541708048
6740,27599.58377234976
6741,27576.95791448126
6742,27511.723967467744
6743,27489.339144594498
6744,27487.88850136552
6745,27491.176999602758
6746,27496.33900644302
6747,27501.085932313727
6748,27524.49667966525
6749,27563.533013128737
6750,27657.41021118028
6751,27818.671726795983
6752,27859.592123241764
6753,27974.509694517514
6754,28083.503405103245
6755,28168.37394036528
6756,28211.828960707993
6757,28212.51004631001
6758,28197.304034582245
6759,28173.49452202127
6760,28102.391617843477
6761,27936.95307422948
6762,27771.915213319528
6763,27735.1897210885
6764,27696.463085617255
6765,27672.59550403349
6766,27607.802061033755
6767,27585.275120546994
6768,27585.487418945264
6769,27590.428706521772
6770,27595.749151103508
6771,27597.92575201452
6772,27617.859333314518
6773,27661.83575026624
6774,27759.613411307004
6775,27960.978205009247
6776,28007.894918671755
6777,28094.707549954255
6778,28150.697751767762
6779,28167.51864433848
6780,28194.47640422749
6781,28159.76388406202
6782,28134.31408145674
6783,28086.500335669753
6784,27992.238530320512
6785,27886.59463737276
6786,27800.096783304005
6787,27764.840435486243
6788,27684.500395084746
6789,27587.204247591497
6790,27529.97613338677
6791,27500.272969179998
6792,27501.062876005264
6793,27504.422425291257
6794,27506.45003266025
6795,27512.242198656753
6796,27533.080108453738
6797,27577.924752360486
6798,27675.844886213254
6799,27827.039507284026
6800,27838.70270253198
6801,27904.431032571007
6802,27953.112768510266
6803,27959.421468916767
6804,27974.22973872024
6805,27952.382491594246
6806,27931.26252521124
6807,27888.205275956472
6808,27828.314704157994
6809,27765.22590621652
6810,27674.069397164498
6811,27676.072089201996
6812,27664.87768026151
6813,27651.920398726244
6814,27610.20218509151
6815,27598.950321815242
6816,27595.792087844264
6817,27600.79380566751
6818,27606.65585293673
6819,27613.32242314949
6820,27633.419952661745
6821,27672.441297055255
6822,27767.409831367517
6823,27887.40265979899
6824,27910.975968586
6825,27963.118253490975
6826,28004.835744918506
6827,28011.083925707495
6828,28016.795345464263
6829,27972.787782524025
6830,27952.70115464125
6831,27923.386963231973
6832,27873.289876555995
6833,27823.914012693745
6834,27752.83941507426
6835,27764.67902959001
6836,27757.566339038494
6837,27751.104741021732
6838,27708.91288655624
6839,27694.479140696258
6840,27695.67024408526
6841,27704.834481416026
6842,27636.565954499998
6843,27642.145817564004
6844,27650.514394726
6845,27658.781524377748
6846,27706.29255990651
6847,27761.32442467799
6848,27701.111215048488
6849,27695.108248947272
6850,27701.493049873752
6851,27722.093280271518
6852,27741.674056916494
6853,27752.41751484424
6854,27756.90623833022
6855,27757.376697237974
6856,27759.189846608246
6857,27753.88865855125
6858,27739.286452873264
6859,27802.456474330753
6860,27818.624889908002
6861,27805.648700037225
6862,27763.940388332
6863,27752.01660612903
6864,27743.698543418748
6865,27729.14100789849
6866,27713.98166942599
6867,27718.08218208049
6868,27727.27663612351
6869,27736.35133128425
6870,27767.691272355223
6871,27824.959765449235
6872,27756.07070139274
6873,27759.185597066014
6874,27763.94006939675
6875,27768.096766844737
6876,27769.900377999238
6877,27774.87979013749
6878,27781.41557946726
6879,27790.612489066247
6880,27798.019820894267
6881,27800.66588999949
6882,27790.449942766772
6883,27872.132145237738
6884,27873.011796220744
6885,27867.824822304006
6886,27829.63375650025
6887,27820.99614393626
6888,27814.05458235376
6889,27815.417763573012
6890,27900.189954439
6891,27905.46328358076
6892,27925.305755296253
6893,27963.928964107756
6894,28061.988583174487
6895,28176.209140931507
6896,28192.901817539023
6897,28259.411526618995
6898,28312.6009152115
6899,28332.33685791027
6900,28336.354997680748
6901,28302.07493347575
6902,28280.564795678747
6903,28248.866561361247
6904,28183.927947378743
6905,28140.412830873483
6906,28058.683496209524
6907,28076.971613993745
6908,28049.51176413628
6909,28039.472800113275
6910,27999.71297011976
6911,27983.767022820015
6912,27980.60905795472
6913,27984.501062599506
6914,27988.615010665744
6915,27996.077293677514
6916,28015.450482148484
6917,28055.365946510996
6918,28148.45815390251
6919,28274.778259683248
6920,28324.013506187264
6921,28375.049431952022
6922,28433.741482298745
6923,28439.948289054253
6924,28452.754874332735
6925,28412.62254067576
6926,28411.566751431263
6927,28396.982414774528
6928,28334.398348776245
6929,28267.021809868518
6930,28215.143068113757
6931,28233.129883972986
6932,28198.71984926476
6933,28141.509492059016
6934,28091.99292701749
6935,28074.024446037252
6936,28076.10708858299
6937,28079.5827901015
6938,28083.386051026504
6939,28090.84458014148
6940,28109.659143619232
6941,28150.024961331732
6942,28244.11801808101
6943,28365.865308779765
6944,28404.160486816774
6945,28448.770806853987
6946,28497.353365078525
6947,28510.069973969257
6948,28519.145707483738
6949,28487.883248547496
6950,28461.886554715747
6951,28438.520489938986
6952,28375.022688563757
6953,28318.255722244758
6954,28266.99369499527
6955,28290.99121369975
6956,28257.23780447651
6957,28217.222712880495
6958,28186.54455943175
6959,28173.009726034015
6960,28174.784021260253
6961,28178.715651317012
6962,28184.483297763483
6963,28192.05589544475
6964,28213.90682393674
6965,28251.519301407745
6966,28342.880759780248
6967,28462.97241447198
6968,28499.387248958254
6969,28534.045209192493
6970,28563.282461705516
6971,28569.52281634624
6972,28576.697205261997
6973,28570.435022289264
6974,28562.63551699426
6975,28549.360939224756
6976,28513.532887069752
6977,28455.512371421733
6978,28397.19237884949
6979,28417.942313284235
6980,28390.874018076993
6981,28348.535655743246
6982,28281.913521244776
6983,28266.214213763233
6984,28268.73906480623
6985,28275.512334398
6986,28279.120166679004
6987,28284.352453816482
6988,28304.335086015253
6989,28343.86742795476
6990,28435.454393017517
6991,28570.352156439483
6992,28590.093342850512
6993,28627.742546168476
6994,28662.530125638026
6995,28666.419019417026
6996,28677.026995859756
6997,28643.289866909505
6998,28646.526241015268
6999,28622.734736765742
7000,28562.037218223242
7001,28518.23484607499
7002,28447.67048384851
7003,28480.300380637746
7004,28456.59239763574
7005,28443.923710896997
7006,28384.064200243753
7007,28363.74931493752
7008,28363.78734324424
7009,28372.088466541518
7010,28304.013495794752
7011,28308.732874400237
7012,28316.75285423925
7013,28323.442890502723
7014,28374.248729365976
7015,28419.26953057825
7016,28376.11255934074
7017,28354.10268525277
7018,28365.65931530451
7019,28383.98882998601
7020,28401.863742207028
7021,28410.385744011524
7022,28411.469030996992
7023,28415.062073854508
7024,28420.134547045524
7025,28416.555057829228
7026,28404.727586799265
7027,28490.42013518126
7028,28498.788739663254
7029,28483.381424050764
7030,28439.164586791743
7031,28427.330423999
7032,28421.84710385351
7033,28408.393601227006
7034,28392.60198819749
7035,28397.808821840485
7036,28410.711522499016
7037,28423.027845899258
7038,28444.10061742252
7039,28519.355084387727
7040,28447.30747667673
7041,28437.820009399493
7042,28436.02057123901
7043,28439.805902665248
7044,28445.028494700484
7045,28445.621833582263
7046,28449.32928804627
7047,28454.534505186286
7048,28457.938933039764
7049,28458.286759064253
7050,28452.009500071985
7051,28533.53633828351
7052,28538.024088708007
7053,28535.52532314827
7054,28505.205374433735
7055,28493.721036824485
7056,28485.066767247008
7057,28487.500900881
7058,28576.583532328008
7059,28582.90535499076
7060,28606.365263313022
7061,28656.707977393235
7062,28744.483658308756
7063,28875.76956313301
7064,28906.706495630253
7065,28930.056850563757
7066,28950.109697727028
7067,28946.590125345003
7068,28980.226657249492
7069,28986.941958676507
7070,28978.83234539251
7071,28977.92598827375
7072,28927.17984149549
7073,28860.647669832248
7074,28798.314444714517
7075,28808.37413161373
7076,28777.73115679176
7077,28753.38486694626
7078,28670.3376671075
7079,28652.546908291242
7080,28656.253589889253
7081,28659.167433951487
7082,28664.2728254745
7083,28671.501787775524
7084,28693.940518413503
7085,28737.98755279325
7086,28830.848153332772
7087,28961.454537038
7088,28984.58644858674
7089,29010.93377987524
7090,29042.670144847998
7091,29040.16052286348
7092,29054.009736885015
7093,29024.35066316875
7094,29001.16318923127
7095,28980.285262332764
7096,28938.99224212348
7097,28870.21813064074
7098,28837.273494170997
7099,28852.3710217575
7100,28835.067739555274
7101,28793.290586504747
7102,28765.956474781255
7103,28751.224354145495
7104,28753.607774394237
7105,28757.966564917995
7106,28762.05166301648
7107,28771.394472939763
7108,28794.658664856503
7109,28835.265546046507
7110,28926.026926477527
7111,29059.38885014824
7112,29084.421618603257
7113,29113.067917065007
7114,29142.67041024351
7115,29148.59878410274
7116,29161.472175483766
7117,29134.588556545757
7118,29137.662509105245
7119,29115.662976776734
7120,29056.523685015756
7121,28998.413880793516
7122,28939.45220347675
7123,28948.67544954152
7124,28921.338203365256
7125,28887.60618789125
7126,28860.263524196
7127,28845.66648178874
7128,28849.738418674482
7129,28851.158587635255
7130,28857.045772080495
7131,28862.478477360502
7132,28883.337105081268
7133,28923.95782809
7134,29015.929137979503
7135,29149.267485910976
7136,29177.142072940245
7137,29205.17263708475
7138,29231.426345575735
7139,29222.017392082485
7140,29219.777754637533
7141,29178.359814328018
7142,29152.91974515825
7143,29123.86602813651
7144,29072.257024842977
7145,29025.11789558752
7146,28984.391171538242
7147,29010.833638622014
7148,29002.03086501974
7149,28992.23106945249
7150,28960.015609682243
7151,28943.105515075527
7152,28945.965764168242
7153,28951.202932859756
7154,28959.510388441988
7155,28967.85528936675
7156,28989.021757072744
7157,29035.940766695516
7158,29123.69743770727
7159,29254.528739261757
7160,29280.667913875
7161,29310.227201737773
7162,29338.406596275487
7163,29334.44227137125
7164,29329.5576968005
7165,29284.35840431403
7166,29255.290697992517
7167,29220.828214590245
7168,29190.946044120756
7169,29133.951477301507
7170,29111.68718554475
7171,29111.05201552099
7172,29097.24087952675
7173,29089.96673487252
7174,29059.13561940251
7175,29044.327148716282
7176,29045.41039079252
7177,29063.60560179077
7178,28988.95628879374
7179,28993.74891134499
7180,29001.299041579994
7181,29009.25340138875
7182,29044.63588798852
7183,29107.866499515025
7184,29052.138533469744
7185,29034.80856086
7186,29047.527263615528
7187,29058.65704683027
7188,29073.744027966753
7189,29075.149924211997
7190,29070.242244712015
7191,29070.76113247276
7192,29077.011127548998
7193,29073.754700847778
7194,29092.527387990503
7195,29163.51647666851
7196,29169.005763314253
7197,29158.059016980977
7198,29114.100867391757
7199,29100.87397391227
7200,29093.495252255005
7201,29078.750026260754
7202,29063.83938754474
7203,29070.157772900526
7204,29085.563558903777
7205,29094.364755947743
7206,29112.235426037725
7207,29176.76255941
7208,29125.979627568995
7209,29103.178553749014
7210,29107.455793507746
7211,29122.16392770399
7212,29133.560766188013
7213,29131.15359799901
7214,29135.380825909502
7215,29140.52119156998
7216,29146.030851711777
7217,29143.30610977898
7218,29159.56236700199
7219,29218.453758979245
7220,29218.055078405258
7221,29208.787750716507
7222,29172.585349203
7223,29164.22164115323
7224,29155.45722636125
7225,29153.852141487754
7226,29237.737196852737
7227,29245.029194886985
7228,29264.489196533526
7229,29304.197166011007
7230,29400.657429922252
7231,29521.905529522486
7232,29571.40133619976
7233,29589.95596954725
7234,29625.055221655515
7235,29623.53260856653
7236,29632.034395439256
7237,29593.239971235496
7238,29572.670222904242
7239,29545.033893453496
7240,29490.179395358005
7241,29441.997400769756
7242,29416.683346744754
7243,29403.51734079177
7244,29379.101731961266
7245,29371.217973142262
7246,29339.715860308752
7247,29324.029447350746
7248,29326.613134012492
7249,29331.0882212575
7250,29338.611250403745
7251,29344.049889099748
7252,29366.602079947523
7253,29409.731946285745
7254,29497.76231599302
7255,29639.554458917228
7256,29672.588982029734
7257,29687.244183600775
7258,29717.09563727498
7259,29718.01823359898
7260,29720.739742854497
7261,29730.698273965012
7262,29718.010510178497
7263,29668.491519214014
7264,29605.729521739508
7265,29524.30881392501
7266,29479.20765540126
7267,29494.296031606256
7268,29477.84996443151
7269,29472.692288969512
7270,29436.710336503005
7271,29420.81139456775
7272,29424.053817052994
7273,29426.76074008123
7274,29431.18396146399
7275,29440.36374016501
7276,29461.52524736626
7277,29501.88657044899
7278,29595.636211183744
7279,29728.333870817496
7280,29766.248929982758
7281,29780.339672933496
7282,29814.793749129247
7283,29816.730874364017
7284,29835.15124031476
7285,29836.396868885495
7286,29839.310399342994
7287,29825.224587323017
7288,29758.015885546734
7289,29692.365850482744
7290,29652.901777963
7291,29628.41282194025
7292,29575.024930896012
7293,29556.023947830738
7294,29530.748409710995
7295,29515.868933054484
7296,29517.84011304374
7297,29521.30541807999
7298,29528.374864820486
7299,29533.61017484325
7300,29551.835376754483
7301,29593.166190233518
7302,29683.340047790003
7303,29813.889128354
7304,29859.497167280508
7305,29875.07277462376
7306,29901.88422515176
7307,29906.76061951849
7308,29916.69052858873
7309,29882.693676104504
7310,29853.88037677824
7311,29825.482326550748
7312,29766.079198316733
7313,29715.980202664257
7314,29670.74720040076
7315,29688.125269464028
7316,29673.537317843005
7317,29669.08750479499
7318,29628.511400301264
7319,29613.520140313263
7320,29615.04303470499
7321,29620.66697463001
7322,29624.11583139324
7323,29631.405644868002
7324,29650.83373019575
7325,29690.112869390257
7326,29792.29892070177
7327,29910.753305203223
7328,29963.60781766524
7329,29982.67988248448
7330,30012.90383622976
7331,30004.566314638007
7332,30001.86244404801
7333,29960.85294355227
7334,29934.814530046235
7335,29897.285552243244
7336,29838.864118220743
7337,29789.78971996024
7338,29775.33700288525
7339,29785.483652356743
7340,29775.55103964275
7341,29768.629442704238
7342,29731.619607110006
7343,29716.830832011
7344,29719.927904317006
7345,29744.184548847243
7346,29667.82361157228
7347,29673.181507620262
7348,29681.39812660848
7349,29690.918359151216
7350,29723.84124493924
7351,29798.25372043524
7352,29753.200375373774
7353,29707.703881831258
7354,29718.193373325994
7355,29732.788066381505
7356,29747.14770231552
7357,29751.705963035765
7358,29750.96808540801
7359,29748.541059779265
7360,29754.212329119517
7361,29751.474031084235
7362,29783.398327555493
7363,29836.594617679766
7364,29840.96379949877
7365,29830.032915040494
7366,29787.549762150724
7367,29776.802762225503
7368,29768.587422659013
7369,29752.435226387497
7370,29738.47410851999
7371,29745.949553301492
7372,29762.9184538015
7373,29773.311903357244
7374,29787.798731610015
7375,29858.519208107256
7376,29801.096935963757
7377,29777.696779141734
7378,29779.27831346826
7379,29795.288991581234
7380,29807.92201726877
7381,29806.842746530503
7382,29807.555668566765
7383,29810.77648306423
7384,29813.15896001199
7385,29809.62717879375
7386,29846.507633788227
7387,29890.611678284007
7388,29890.481350965743
7389,29881.62011017574
7390,29846.143018902014
7391,29836.48764100427
7392,29827.81517311649
7393,29828.313836971003
7394,29911.62787210324
7395,29917.812947620983
7396,29925.37038047749
7397,29943.07059655426
7398,29984.093276269734
7399,30067.562790964497
7400,30145.069138562514
7401,30220.216205198496
7402,30267.885349441276
7403,30299.521206790014
7404,30292.02433947075
7405,30289.753821981023
7406,30247.720257997506
7407,30222.981329980266
7408,30187.47310463802
7409,30138.818835663504
7410,30134.69193562597
7411,30123.01212654975
7412,30081.624400035013
7413,30064.67388870227
7414,30057.066406438025
7415,30016.639960784236
7416,30002.140483378
7417,30005.42287464528
7418,30006.7524150565
7419,30010.821230024245
7420,30017.442295479257
7421,30037.18991028226
7422,30073.553740463758
7423,30174.294781858265
7424,30242.248180203507
7425,30310.912818996992
7426,30361.64669562074
7427,30392.36718679228
7428,30396.506537448986
7429,30404.849218480485
7430,30368.181452377772
7431,30342.67866292699
7432,30314.543881657024
7433,30260.442182829018
7434,30249.77001527374
7435,30226.497011530744
7436,30180.164976805983
7437,30163.516015463752
7438,30155.86538652774
7439,30114.282835154223
7440,30100.180536255757
7441,30104.364780300504
7442,30107.482757323512
7443,30112.367351412748
7444,30119.519168553754
7445,30142.19025447297
7446,30182.744871896746
7447,30274.08165272703
7448,30349.945912591735
7449,30422.688276790737
7450,30470.344841693513
7451,30513.979118184237
7452,30522.45335284448
7453,30517.111565594492
7454,30484.29341622848
7455,30456.35824042274
7456,30412.882997029505
7457,30347.800984207744
7458,30339.572884577756
7459,30328.966735625487
7460,30283.277504668
7461,30265.15113688176
7462,30257.90874226274
7463,30211.658093105252
7464,30197.078179173735
7465,30200.55845349
7466,30203.03779833402
7467,30207.17119029549
7468,30216.222114014254
7469,30235.711402980734
7470,30273.740050491007
7471,30369.10214682173
7472,30457.547600069785
7473,30473.928847607986
7474,30521.468064160745
7475,30550.063426347002
7476,30543.90582015427
7477,30540.022797549256
7478,30497.613314175767
7479,30464.864004822775
7480,30440.255907811985
7481,30393.53445925049
7482,30412.84485134574
7483,30423.75534672848
7484,30378.557475707243
7485,30363.785642142266
7486,30354.827539315003
7487,30308.83796259601
7488,30295.614359575284
7489,30296.20691674251
7490,30301.179914027256
7491,30307.363481584776
7492,30318.22316282975
7493,30335.04992668748
7494,30378.09650914203
7495,30470.471888694774
7496,30565.70205233901
7497,30587.716484560027
7498,30632.834260437503
7499,30659.85511064524
7500,30649.42971618499
7501,30641.62225609649
7502,30598.530641745758
7503,30567.426821206256
7504,30538.271550231988
7505,30491.48884929526
7506,30514.21731555575
7507,30527.64440029225
7508,30488.196913769494
7509,30476.506836011275
7510,30463.366383877234
7511,30414.851102779474
7512,30402.417399939735
7513,30426.034965167
7514,30365.770831456757
7515,30357.72594934375
7516,30368.4317573205
7517,30379.244925604748
7518,30388.483657465495
7519,30421.37319595347
7520,30461.904490053275
7521,30406.91201929051
7522,30393.01960646351
7523,30398.74103605226
7524,30409.610055700243
7525,30421.78515711253
7526,30425.66807439
7527,30426.30729556149
7528,30428.656185595017
7529,30435.504358224243
7530,30486.665827865996
7531,30516.74884983999
7532,30521.695870156476
7533,30535.011396976006
7534,30529.589807806264
7535,30481.528939037504
7536,30473.105353767034
7537,30446.658993738023
7538,30431.54911346524
7539,30436.220544864223
7540,30443.78384429573
7541,30464.636422312473
7542,30481.56915770801
7543,30493.12125976027
7544,30519.087065076263
7545,30460.76956839001
7546,30466.27356457325
7547,30462.020998026765
7548,30465.761143394262
7549,30468.911451305517
7550,30471.151766814997
7551,30474.826934444995
7552,30478.29041408426
7553,30480.121612020983
7554,30537.6172823665
7555,30573.214320573486
7556,30569.6115577075
7557,30572.47313271723
7558,30572.562289337973
7559,30536.859939313017
7560,30526.27317581874
7561,30514.869787439242
7562,30599.181777823993
7563,30608.290309432257
7564,30620.25861237176
7565,30639.749036425485
7566,30683.745784622733
7567,30772.969747729752
7568,30877.004553690258
7569,30901.762711072253
7570,30945.937050417495
7571,30976.73692447673
7572,30970.109409313744
7573,30962.118684674006
7574,30917.163527146495
7575,30883.67872659201
7576,30851.087997417508
7577,30805.873171030515
7578,30828.07134052348
7579,30832.759962797976
7580,30789.383905604485
7581,30774.786051811985
7582,30764.99506779424
7583,30714.329974517004
7584,30697.685142229024
7585,30703.414230633265
7586,30708.077199069252
7587,30719.402004749725
7588,30727.265543898993
7589,30749.732949104524
7590,30793.05498414077
7591,30881.98580415025
7592,30970.572025659
7593,30988.052018893006
7594,31030.310308714754
7595,31053.81492962799
7596,31038.684613660258
7597,31028.597393103246
7598,30982.457332394002
7599,30949.983346991754
7600,30920.659884801746
7601,30875.117640436478
7602,30897.422073208243
7603,30907.468234060274
7604,30870.26275398498
7605,30859.76844047525
7606,30848.77835909026
7607,30797.83958011376
7608,30784.907209040513
7609,30787.636013915984
7610,30793.012755236756
7611,30805.654046885487
7612,30812.63040609151
7613,30834.61510646549
7614,30877.768697275747
7615,30965.331534905745
7616,31064.449652037514
7617,31079.67868609976
7618,31119.11062729202
7619,31140.573309355008
7620,31131.312191641755
7621,31121.34710958649
7622,31078.519022327986
7623,31048.768263185513
7624,31018.13722935426
7625,30973.398359195013
7626,30995.812201769993
7627,31010.514967569747
7628,30975.62044939749
7629,30959.987597885756
7630,30955.933471547498
7631,30910.36659553974
7632,30891.03648898625
7633,30893.8575959375
7634,30902.835161932497
7635,30912.79265565625
7636,30921.95147524375
7637,30942.925236151492
7638,30996.58173810174
7639,31084.718016164
7640,31180.29550313598
7641,31196.711053362007
7642,31225.966235892505
7643,31246.100557612735
7644,31224.098471245252
7645,31212.650292316262
7646,31165.858782199994
7647,31134.451588464744
7648,31103.964458283994
7649,31061.556716610256
7650,31097.858095753745
7651,31101.006481974506
7652,31075.21330522774
7653,31069.238336573522
7654,31061.46721087024
7655,31016.305529305017
7656,30997.407265784517
7657,31000.924614200503
7658,31003.554587902254
7659,31012.757218747014
7660,31018.683403830495
7661,31045.559939811486
7662,31100.771262663504
7663,31193.325711127516
7664,31283.33193280403
7665,31292.712793960738
7666,31317.16263250675
7667,31330.169000136008
7668,31321.8805510755
7669,31317.941725419747
7670,31276.204379691262
7671,31250.326166155257
7672,31222.116326373238
7673,31168.650777823506
7674,31200.351992769487
7675,31194.308559075766
7676,31149.79017418525
7677,31137.607635994744
7678,31128.786560378474
7679,31082.78254251474
7680,31067.913419066244
7681,31102.833941429977
7682,31036.997448869242
7683,31024.076660042487
7684,31023.13259991752
7685,31038.357605013247
7686,31048.22974191127
7687,31084.243920488014
7688,31123.88152471475
7689,31085.753430695255
7690,31065.516287823513
7691,31071.159993901263
7692,31093.51876447702
7693,31108.139927137505
7694,31111.092147124004
7695,31112.639112825007
7696,31113.561082462496
7697,31113.869231847017
7698,31180.956445915264
7699,31191.897186692
7700,31193.17054644548
7701,31202.265040798506
7702,31189.74496003775
7703,31142.39910359324
7704,31131.115645209513
7705,31111.79232479426
7706,31094.45841111048
7707,31104.20093894427
7708,31111.334557214253
7709,31125.572297579
7710,31139.934737536747
7711,31151.85050232825
7712,31187.373694714246
7713,31133.192131753494
7714,31135.670710085506
7715,31133.176432392986
7716,31145.785178702998
7717,31153.604633798004
7718,31153.558526447243
7719,31150.127642434498
7720,31150.64869273828
7721,31152.80790224
7722,31228.26782456801
7723,31247.584146475
7724,31249.10002537777
7725,31251.851693026492
7726,31245.490584313728
7727,31209.235382947012
7728,31195.374000413234
7729,31187.16008545099
7730,31272.62635782501
7731,31281.746387848754
7732,31289.236965088498
7733,31312.40951436276
7734,31357.46519285074
7735,31444.58915731324
7736,31538.646586431496
7737,31552.504726024756
7738,31597.16593316423
7739,31623.062139378006
7740,31611.856381974263
7741,31611.754767613234
7742,31575.829118373753
7743,31549.987314869486
7744,31517.55378729647
7745,31465.508487689734
7746,31491.345600217002
7747,31481.95416387825
7748,31435.917410380996
7749,31421.134398506034
7750,31411.70643665249
7751,31364.750101502497
7752,31350.463297359987
7753,31353.835009829498
7754,31360.53664577499
7755,31366.47625108227
7756,31374.52080702425
7757,31393.339773725722
7758,31431.705918447497
7759,31526.483223371983
7760,31637.788648997997
7761,31639.722928775253
7762,31689.483633620504
7763,31715.672250952768
7764,31710.720502372747
7765,31707.177889097995
7766,31669.712290688003
7767,31643.654021074504
7768,31610.01032342298
7769,31552.80186071623
7770,31586.635173944975
7771,31576.574410481266
7772,31536.38669559277
7773,31522.18600794025
7774,31511.85334200899
7775,31463.92197412497
7776,31449.30975245724
7777,31451.78213579549
7778,31458.26120974601
7779,31468.12886591726
7780,31478.123445501267
7781,31506.229297787002
7782,31555.643007602266
7783,31651.851534703015
7784,31766.413563289254
7785,31768.26782864875
7786,31793.27250527401
7787,31819.707005632
7788,31807.29433089151
7789,31805.990185993727
7790,31762.91666914599
7791,31736.21919072273
7792,31706.92693623027
7793,31655.487440333232
7794,31685.938242938973
7795,31677.45480755724
7796,31634.09973841998
7797,31623.19409617651
7798,31615.084580803246
7799,31562.964493131512
7800,31551.609247749504
7801,31552.04738741274
7802,31560.043247695005
7803,31568.426505337757
7804,31578.436152939237
7805,31602.666189519994
7806,31654.11106252499
7807,31746.591548548746
7808,31869.395799079524
7809,31857.281227929234
7810,31888.662285144503
7811,31912.910652910232
7812,31902.76685368627
7813,31893.99439138228
7814,31857.711592171003
7815,31830.340534545263
7816,31799.958223818503
7817,31750.44273228548
7818,31781.369899813013
7819,31770.020163692523
7820,31726.59829524527
7821,31711.82660661801
7822,31702.680330332983
7823,31656.145587047005
7824,31641.141463198262
7825,31647.609074553755
7826,31656.517578313247
7827,31661.458498370983
7828,31670.463532110258
7829,31696.597165415507
7830,31748.182026496743
7831,31839.50420061398
7832,31960.942217088505
7833,31957.995837630002
7834,31997.96075951676
7835,32018.884201764744
7836,32005.69680248825
7837,31992.32164877999
7838,31939.675697342762
7839,31911.26077006425
7840,31881.768762295513
7841,31838.515210339745
7842,31891.51435321275
7843,31874.1894600455
7844,31842.038711764762
7845,31830.91330284401
7846,31825.433441714995
7847,31782.16874902575
7848,31760.484970456
7849,31804.30603714875
7850,31737.066414240733
7851,31711.38119418577
7852,31713.317274478
7853,31724.56973948076
7854,31724.701727169
7855,31753.723919102984
7856,31806.62346782448
7857,31748.736791945732
7858,31741.096633299985
7859,31746.831994558986
7860,31751.165612130248
7861,31764.357099028002
7862,31767.252581517023
7863,31771.662217732985
7864,31770.839391990263
7865,31772.777869322243
7866,31844.516705578742
