hour_index,total_pv_kW,total_load_kW,net_generation_kW,pv_to_load_ratio
3154,948.35254296875,341.43230397574996,606.920238993,2.7775712173343003
2484,959.5937734375,352.88494975475004,606.7088236827499,2.719282223243359
7716,890.5534218749999,284.285178703,606.268243172,3.1326058671274524
2583,1218.5191796875,613.002625491,605.5165541964999,1.9877878609797277
7692,933.2709921875,328.018764477,605.2522277105,2.845175613140155
1622,1197.51405859375,592.271664511,605.2423940827499,2.0218999630187593
8558,885.1598515625,280.62018005475,604.53967150775,3.1542986261198447
7718,888.0868125,284.05852644725,604.02828605275,3.1264219401578033
8052,892.05091015625,288.4995005435,603.5514096127499,3.0920362266960324
1406,1216.7452890625,613.674084055,603.0712050075,1.9827222929797506
6347,1004.70526171875,402.23414601375,602.471115705,2.4978119564881327
8388,884.2189492187499,281.77786062375003,602.4410885949999,3.1380000690026613
8725,885.12646484375,283.78200072325,601.3444641205,3.1190366530254563
2485,966.9556367187499,365.6592780385,601.2963586802499,2.6444170629591484
6374,1102.657,501.72093160575,600.9360683942499,2.197749641963738
4837,1227.7330234375,627.035052199,600.6979712384999,1.9579974312023962
